MovieID,rating_count,avg_rating
26696,1,0.5
90243,1,3.5
161044,1,3.0
979,1,3.0
179073,1,3.0
69469,1,5.0
8511,1,4.5
26150,1,4.5
136447,1,5.0
95690,1,4.5
1318,1,2.0
4157,1,4.5
56274,1,3.0
25773,1,4.0
7781,1,1.5
84240,1,4.0
7134,1,4.0
89343,1,3.0
93982,1,2.0
94011,1,1.5
98908,1,1.5
116419,1,1.5
139052,1,2.0
4189,1,2.5
6090,1,3.5
6965,1,3.5
25769,1,4.5
109897,1,0.5
3709,1,2.0
158874,1,3.0
127172,1,3.5
68536,1,4.0
151769,1,5.0
823,1,3.5
179135,1,5.0
95473,1,4.0
3378,1,4.0
132462,1,1.0
961,1,4.0
5990,1,3.5
7037,1,4.5
33310,1,4.5
27480,1,4.5
111320,1,1.5
121469,1,4.5
5745,1,5.0
4402,1,5.0
184721,1,4.0
2180,1,3.5
6772,1,3.0
25870,1,3.5
25962,1,3.0
93988,1,4.5
6119,1,4.0
55036,1,2.5
50354,1,3.0
98061,1,3.5
6452,1,4.0
112334,1,4.5
59018,1,4.5
185031,1,4.5
73822,1,5.0
135777,1,4.5
146986,1,4.0
172583,1,5.0
6571,1,4.0
2896,1,3.0
26317,1,3.5
90528,1,3.5
116505,1,3.0
158842,1,3.5
3922,1,1.0
4573,1,2.0
3933,1,0.5
171917,1,4.5
33294,1,2.5
71550,1,1.0
83796,1,2.5
181719,1,3.5
160872,1,0.5
173307,1,0.5
157369,1,4.0
179511,1,4.0
131796,1,4.0
3716,1,1.0
4595,1,3.5
5663,1,3.5
116849,1,2.5
5213,1,1.5
8481,1,3.0
626,1,5.0
59026,1,4.0
179815,1,1.5
75416,1,1.5
86355,1,2.0
4828,1,3.5
110281,1,4.0
64501,1,5.0
6533,1,4.5
65588,1,2.5
64114,1,1.0
174815,1,3.5
27075,1,3.0
3496,1,5.0
3914,1,4.0
4953,1,2.5
138798,1,0.5
4584,1,2.0
94735,1,4.0
59738,1,3.0
37844,1,2.0
128542,1,3.5
110603,1,0.5
26741,1,1.5
72165,1,2.0
8840,1,1.0
107013,1,0.5
138186,1,0.5
111146,1,4.5
145491,1,3.5
167380,1,4.5
171749,1,5.0
175585,1,3.5
146024,1,4.0
189043,1,2.5
5345,1,3.0
970,1,3.5
7058,1,3.5
8989,1,3.5
150254,1,2.0
478,1,2.5
4786,1,1.0
70206,1,3.5
170993,1,4.0
27420,1,2.0
406,1,3.0
140265,1,5.0
6125,1,3.5
4830,1,4.0
158528,1,2.5
94325,1,4.0
27246,1,4.0
176051,1,3.5
112326,1,1.0
157865,1,1.5
76091,1,5.0
155168,1,4.0
142550,1,4.5
170837,1,4.0
180265,1,4.5
110718,1,4.0
95761,1,4.5
32589,1,2.0
5896,1,4.0
65193,1,3.0
2738,1,4.0
8500,1,2.5
73741,1,3.0
49265,1,4.0
50613,1,4.5
7879,1,3.5
4942,1,4.5
110611,1,2.5
2339,1,1.5
25923,1,3.5
5764,1,4.5
52042,1,2.5
115203,1,3.0
287,1,3.0
107951,1,5.0
1655,1,4.0
38164,1,4.0
27692,1,3.5
8196,1,3.5
8954,1,4.0
77421,1,2.5
152085,1,2.5
5440,1,3.0
7414,1,2.5
3720,1,4.0
1477,1,4.0
73808,1,3.0
141846,1,4.0
145283,1,3.5
2164,1,1.0
44719,1,2.5
72591,1,3.5
107159,1,4.0
147326,1,5.0
149830,1,4.5
112454,1,3.5
31038,1,4.0
55854,1,3.0
5584,1,3.5
4717,1,4.0
7245,1,1.0
5863,1,1.0
89678,1,4.0
2281,1,2.5
62662,1,3.0
161032,1,2.5
32234,1,4.0
7377,1,3.5
94867,1,3.5
102802,1,2.5
113313,1,3.5
3162,1,3.0
310,1,3.0
182293,1,4.0
173235,1,4.5
26713,1,4.5
109383,1,3.5
84696,1,4.0
118326,1,2.0
71640,1,3.5
1926,1,3.0
74696,1,3.0
83086,1,2.5
107999,1,4.0
2156,1,4.0
102760,1,4.0
157108,1,4.5
4449,1,2.0
149380,1,1.5
55112,1,4.0
58078,1,3.0
72692,1,5.0
130978,1,5.0
175397,1,5.0
26078,1,5.0
6329,1,3.0
125221,1,0.5
8462,1,3.0
27369,1,4.0
95965,1,4.0
116963,1,1.5
59549,1,4.0
1679,1,2.0
111732,1,3.5
99130,1,3.5
131023,1,4.5
4613,1,2.0
31610,1,4.0
3807,1,3.0
26073,1,5.0
6021,1,5.0
160646,1,2.5
1932,1,3.5
8126,1,3.5
92234,1,1.5
113829,1,5.0
3379,1,4.5
106648,1,3.0
8425,1,2.0
60363,1,0.5
140133,1,5.0
7038,1,4.0
99750,1,3.5
72921,1,3.5
86237,1,5.0
27866,1,3.5
2975,1,3.0
33312,1,3.5
112512,1,5.0
27695,1,3.0
91273,1,1.5
106883,1,1.5
173751,1,2.0
2211,1,3.0
8446,1,2.5
5786,1,4.5
134775,1,2.0
25947,1,5.0
1117,1,3.5
5575,1,2.0
5700,1,0.5
7492,1,4.0
177939,1,4.5
31223,1,2.0
145418,1,4.0
5817,1,4.5
6101,1,4.0
40478,1,2.5
148667,1,3.5
95199,1,3.0
82684,1,0.5
113705,1,3.5
114396,1,1.5
3449,1,4.0
46367,1,2.0
122433,1,1.0
5550,1,3.5
1054,1,2.0
5640,1,3.0
72874,1,1.0
74342,1,4.5
88069,1,4.0
172793,1,5.0
112868,1,4.5
1336,1,1.0
26394,1,4.0
57637,1,3.5
110286,1,3.5
7368,1,3.5
6310,1,2.5
103085,1,3.0
160569,1,1.0
69904,1,2.5
76301,1,4.5
118930,1,4.5
152284,1,3.5
25746,1,3.0
134528,1,0.5
3171,1,4.0
85213,1,4.0
159976,1,4.5
92760,1,3.5
98160,1,1.5
104760,1,1.0
3405,1,3.0
31150,1,2.0
1794,1,3.0
636,1,3.0
5849,1,4.5
117867,1,4.0
5105,1,0.5
78142,1,4.5
5515,1,3.5
4925,1,3.0
143472,1,1.5
6948,1,4.0
99087,1,3.0
2774,1,3.0
120919,1,3.0
114126,1,2.5
132084,1,2.5
6111,1,3.5
6182,1,3.0
31309,1,3.5
129313,1,4.0
100306,1,3.5
1427,1,1.0
96917,1,4.0
67888,1,4.5
62553,1,4.0
5615,1,3.5
86960,1,2.0
6453,1,3.5
61394,1,4.0
90943,1,5.0
105755,1,1.5
3663,1,2.0
7041,1,2.5
95163,1,3.5
57421,1,4.0
5773,1,3.0
6886,1,3.5
3315,1,4.5
38159,1,4.5
134109,1,5.0
134252,1,4.5
65810,1,3.0
48001,1,4.0
1565,1,4.0
27802,1,3.0
5285,1,4.0
4198,1,3.0
91935,1,2.5
107945,1,2.0
129659,1,3.5
5525,1,3.5
2862,1,1.0
33649,1,5.0
26676,1,2.5
69131,1,2.5
181315,1,3.5
1475,1,4.0
1613,1,4.0
4653,1,3.0
77931,1,4.0
149011,1,3.5
488,1,3.0
7899,1,4.5
59440,1,3.5
6251,1,2.0
51562,1,4.0
71867,1,3.0
90357,1,3.5
145935,1,1.5
6899,1,3.5
25757,1,4.0
100068,1,3.5
112316,1,2.5
80454,1,2.5
78160,1,3.5
5961,1,1.5
26176,1,2.5
144522,1,2.0
54910,1,4.0
96567,1,4.0
84512,1,5.0
102747,1,3.5
107412,1,4.5
170817,1,4.0
2765,1,3.5
3106,1,1.0
4562,1,4.0
5240,1,4.0
7716,1,3.5
7772,1,3.5
8057,1,3.0
126142,1,4.0
3691,1,3.0
122246,1,0.5
4511,1,2.0
69227,1,1.0
55805,1,3.0
63033,1,3.5
69211,1,5.0
95175,1,5.0
147250,1,5.0
163072,1,5.0
2056,1,3.0
8918,1,3.0
62208,1,4.5
137863,1,4.0
97936,1,3.0
118248,1,1.5
5116,1,3.5
91869,1,3.5
81383,1,2.5
5053,1,1.5
115819,1,3.0
1514,1,3.0
58975,1,3.5
1841,1,3.0
183611,1,4.0
27826,1,4.0
134004,1,5.0
27022,1,4.0
77667,1,3.0
298,1,2.0
71453,1,4.0
144478,1,4.5
7939,1,4.5
46559,1,3.5
107962,1,2.0
959,1,3.5
6422,1,4.0
7560,1,4.0
8019,1,4.0
8979,1,4.0
38583,1,2.5
5513,1,5.0
113862,1,4.0
97024,1,0.5
98361,1,4.0
77206,1,3.5
2557,1,4.5
31193,1,3.5
59810,1,3.5
32139,1,4.0
104141,1,3.0
49688,1,4.0
105835,1,4.0
4769,1,3.0
7714,1,4.0
148238,1,2.5
173873,1,2.0
1549,1,4.0
114066,1,4.0
1519,1,1.0
142831,1,4.5
163925,1,5.0
170937,1,3.0
9008,1,2.5
6067,1,4.0
183911,1,1.5
6057,1,2.0
47254,1,3.5
127323,1,1.0
163985,1,4.5
4825,1,3.0
6514,1,0.5
136859,1,1.5
32294,1,3.5
167296,1,0.5
25805,1,4.5
7202,1,3.0
726,1,3.0
143559,1,5.0
110330,1,4.5
27328,1,4.5
60894,1,3.0
176579,1,1.0
4323,1,4.0
74580,1,2.0
8575,1,3.0
106889,1,4.0
132335,1,1.0
42638,1,2.5
43677,1,2.0
53450,1,1.5
86864,1,3.0
7326,1,3.5
27762,1,2.5
5503,1,4.0
3622,1,3.0
8804,1,5.0
139994,1,4.0
5607,1,5.0
94262,1,3.0
824,1,4.0
6816,1,4.0
7306,1,3.0
185473,1,3.0
3958,1,2.0
26861,1,3.5
43908,1,3.0
132362,1,3.5
71341,1,3.0
100906,1,5.0
102070,1,3.0
110591,1,4.5
87028,1,2.0
2037,1,4.0
50999,1,5.0
152591,1,4.0
172577,1,5.0
26158,1,4.0
26095,1,0.5
4242,1,2.0
95135,1,4.0
3276,1,1.0
75803,1,1.5
133798,1,1.5
160440,1,1.5
4204,1,1.0
5348,1,4.0
101070,1,2.5
104337,1,1.5
6204,1,2.5
27905,1,3.5
58964,1,4.0
144210,1,4.0
3692,1,3.0
6604,1,4.0
142444,1,5.0
95508,1,3.5
164753,1,2.0
33966,1,1.5
45969,1,2.5
77201,1,2.5
103609,1,1.5
172233,1,2.5
26796,1,3.5
32302,1,4.0
7562,1,2.5
141836,1,4.5
4243,1,4.0
8911,1,5.0
25797,1,3.5
118198,1,2.5
4371,1,0.5
8580,1,5.0
5156,1,2.5
26002,1,3.5
26464,1,3.0
126420,1,1.5
7786,1,3.5
8338,1,4.0
8894,1,1.5
4646,1,1.5
8427,1,1.5
573,1,3.5
114335,1,3.0
44937,1,4.0
99853,1,4.0
26347,1,4.0
26849,1,5.0
170411,1,4.0
162344,1,5.0
4879,1,3.0
175475,1,0.5
174909,1,4.5
7815,1,5.0
26887,1,3.0
5883,1,1.5
81191,1,4.0
138966,1,5.0
122932,1,2.0
6962,1,3.5
164540,1,3.5
2573,1,1.0
70932,1,2.0
284,1,4.5
4197,1,3.0
104837,1,2.0
128736,1,3.5
167706,1,2.5
6789,1,4.0
26875,1,4.0
5275,1,1.5
160341,1,2.5
81087,1,4.5
175577,1,1.5
33201,1,4.5
190219,1,1.0
43912,1,2.0
7181,1,3.5
96,1,3.5
8461,1,3.5
8591,1,3.5
51573,1,3.0
31367,1,2.0
202,1,3.0
35807,1,4.0
121372,1,4.5
179709,1,3.0
7926,1,4.0
102084,1,5.0
2979,1,3.0
32116,1,2.5
5580,1,3.5
109416,1,2.0
26359,1,4.5
3619,1,2.0
44238,1,2.5
320,1,3.0
6573,1,4.0
31086,1,3.5
115502,1,3.5
79572,1,2.5
5818,1,4.5
5723,1,5.0
55729,1,3.0
90630,1,3.5
71999,1,4.5
95149,1,5.0
6210,1,3.0
8577,1,4.0
34018,1,3.0
151653,1,1.5
32914,1,3.0
633,1,5.0
60803,1,2.5
99030,1,4.0
147657,1,4.0
7217,1,4.0
8336,1,3.5
107846,1,3.5
151759,1,2.5
4877,1,3.5
6939,1,4.0
41828,1,4.5
103602,1,5.0
133879,1,4.0
179133,1,5.0
161024,1,4.5
176329,1,4.0
6386,1,4.0
3389,1,2.0
183011,1,1.5
8241,1,4.0
65601,1,2.0
147002,1,4.0
2856,1,3.0
103221,1,2.5
62586,1,2.0
55061,1,1.0
67193,1,2.5
175743,1,3.0
41724,1,4.5
143031,1,5.0
147282,1,4.0
109282,1,3.0
128902,1,4.0
57843,1,4.5
4237,1,4.0
1940,1,4.0
68522,1,3.5
2737,1,4.0
103245,1,2.5
190183,1,3.5
2775,1,1.0
6588,1,4.0
113207,1,3.5
134019,1,3.5
145080,1,2.5
4961,1,2.5
129333,1,1.5
142424,1,2.0
164375,1,1.5
5189,1,1.5
26761,1,3.0
153070,1,3.5
26567,1,2.0
4615,1,4.0
5922,1,2.5
27627,1,4.5
105801,1,3.0
7336,1,3.5
84246,1,4.5
131610,1,5.0
153408,1,4.0
131237,1,5.0
134861,1,2.5
188751,1,4.5
32632,1,3.5
8225,1,4.0
47446,1,3.5
75816,1,2.0
151501,1,1.5
6984,1,4.0
5742,1,4.0
359,1,3.0
6234,1,3.5
46862,1,3.5
34312,1,5.0
69304,1,4.0
146684,1,5.0
119167,1,3.5
80839,1,2.5
76054,1,4.0
100737,1,3.5
127130,1,4.0
3125,1,4.0
5384,1,3.0
4759,1,4.0
4240,1,2.0
87960,1,3.0
7131,1,3.0
82641,1,3.0
1473,1,4.0
174737,1,3.0
476,1,1.0
96121,1,1.0
63239,1,3.0
154065,1,2.0
26791,1,1.5
74677,1,4.0
95193,1,2.0
6237,1,4.0
112727,1,3.0
5929,1,3.0
95738,1,3.0
131104,1,4.5
1659,1,4.0
159161,1,4.5
5969,1,2.5
5699,1,4.0
6971,1,4.0
172887,1,3.0
6141,1,3.0
113350,1,1.5
3789,1,3.5
4557,1,3.0
3674,1,4.0
6769,1,3.0
54274,1,0.5
7984,1,4.0
27491,1,3.0
58826,1,2.5
86068,1,0.5
26429,1,4.0
148775,1,4.0
147196,1,5.0
172825,1,4.5
177285,1,3.0
117646,1,4.5
34330,1,3.0
87660,1,4.5
2835,1,1.0
4458,1,4.0
2612,1,4.0
7479,1,4.0
59667,1,4.0
172229,1,3.0
632,1,4.0
7312,1,0.5
89898,1,3.5
96608,1,5.0
141513,1,4.0
5912,1,4.5
71970,1,4.0
190207,1,1.5
156783,1,2.5
27708,1,4.0
151777,1,3.0
31903,1,4.0
109971,1,4.5
5840,1,4.0
62718,1,2.5
5028,1,2.0
43744,1,3.5
26726,1,2.5
56333,1,3.5
171023,1,4.0
117368,1,3.5
175707,1,3.0
31049,1,2.5
118270,1,5.0
104644,1,0.5
103606,1,4.0
496,1,5.0
27776,1,4.5
6938,1,4.0
190215,1,1.5
31698,1,1.0
98836,1,2.0
1398,1,2.5
136958,1,2.0
55205,1,2.5
122260,1,2.5
649,1,3.0
2892,1,1.0
5614,1,4.5
3002,1,4.0
92094,1,3.5
32243,1,3.5
158402,1,2.5
173351,1,5.0
3737,1,4.0
193587,1,3.5
121171,1,4.0
111817,1,3.5
3919,1,2.5
92198,1,2.0
3112,1,3.0
4998,1,3.5
449,1,1.0
26590,1,2.0
26701,1,3.0
41014,1,4.0
5768,1,3.0
131724,1,5.0
61628,1,2.0
112450,1,2.0
99122,1,3.5
26225,1,4.5
2751,1,4.0
5063,1,3.0
67361,1,2.0
1893,1,4.5
8125,1,4.0
27667,1,3.0
99191,1,4.0
2965,1,2.0
56022,1,2.0
27036,1,3.0
27255,1,3.5
89281,1,3.5
6417,1,4.0
6835,1,5.0
219,1,3.0
6358,1,3.5
5307,1,3.0
55190,1,3.0
131098,1,5.0
1337,1,4.5
33124,1,3.5
126426,1,4.0
5979,1,3.0
172875,1,5.0
31590,1,3.0
72694,1,2.0
113225,1,3.0
3609,1,3.5
6788,1,2.0
136840,1,3.5
4445,1,4.0
27595,1,0.5
44243,1,0.5
3640,1,4.0
8391,1,3.0
163937,1,3.5
128695,1,2.5
69394,1,4.5
184349,1,3.5
88108,1,3.0
4407,1,4.5
162982,1,3.0
93512,1,4.0
26147,1,5.0
4495,1,5.0
5649,1,3.0
5836,1,2.0
3939,1,5.0
26717,1,0.5
42559,1,3.0
138702,1,3.0
135815,1,4.0
27744,1,4.5
116718,1,3.5
110586,1,4.0
100194,1,4.5
127116,1,4.5
144606,1,4.0
3329,1,4.0
4404,1,4.0
7251,1,4.0
6347,1,1.0
8772,1,0.5
45648,1,2.5
137859,1,4.0
2481,1,4.0
4490,1,2.0
889,1,4.0
70492,1,3.5
44851,1,5.0
53280,1,5.0
141718,1,5.0
159779,1,4.0
1671,1,3.0
3433,1,1.0
96411,1,4.0
27751,1,5.0
94160,1,3.0
3625,1,2.0
6809,1,3.0
116985,1,1.5
150604,1,2.5
156553,1,2.5
40597,1,2.0
876,1,5.0
3021,1,2.0
4670,1,2.5
31664,1,3.5
179053,1,3.5
7040,1,2.5
176805,1,4.0
127184,1,4.0
62836,1,4.0
2974,1,2.5
57910,1,2.0
8402,1,2.0
54787,1,3.5
89586,1,3.5
96518,1,3.0
26819,1,2.5
98799,1,2.5
136297,1,0.5
4395,1,4.0
7349,1,3.0
117922,1,3.5
46105,1,4.5
85295,1,5.0
125970,1,3.5
136834,1,5.0
1144,1,4.0
99636,1,5.0
128914,1,5.0
773,1,3.5
162598,1,3.5
4775,1,0.5
8136,1,0.5
161290,1,1.0
8684,1,3.5
4111,1,3.0
6853,1,1.0
93134,1,3.5
182727,1,2.0
1652,1,4.5
7114,1,0.5
71327,1,3.5
26498,1,3.0
77893,1,4.0
116169,1,2.5
47978,1,2.5
2744,1,4.0
47952,1,3.0
3590,1,2.0
5068,1,4.0
95201,1,3.0
99415,1,2.0
115151,1,2.0
6181,1,4.0
5651,1,3.0
144734,1,4.5
74688,1,3.5
26854,1,2.5
156781,1,4.0
111375,1,2.5
167790,1,3.5
58309,1,4.5
188833,1,4.5
152711,1,5.0
179813,1,4.0
47646,1,4.0
164367,1,5.0
136556,1,5.0
85438,1,3.0
89862,1,3.5
90945,1,3.0
129779,1,2.5
1053,1,3.0
26599,1,4.0
72603,1,3.0
97701,1,3.0
7219,1,4.0
127146,1,3.0
171759,1,3.0
1137,1,4.0
133217,1,3.5
148978,1,4.0
59995,1,4.0
1040,1,3.0
6064,1,4.0
7052,1,3.0
184987,1,3.0
56389,1,4.0
7031,1,4.0
1114,1,3.0
102852,1,3.0
43289,1,4.0
82767,1,3.5
25887,1,5.0
94661,1,4.0
132584,1,3.5
69746,1,3.5
80478,1,4.0
83976,1,4.0
56869,1,4.0
85334,1,0.5
45074,1,2.5
143410,1,2.0
2179,1,3.0
8987,1,3.0
54908,1,2.0
8454,1,3.5
96935,1,5.0
140541,1,4.0
96373,1,4.5
193579,1,3.5
7811,1,4.0
37477,1,2.5
7282,1,1.0
5178,1,4.0
58351,1,4.0
2611,1,3.0
7882,1,3.0
790,1,2.0
135288,1,3.0
183635,1,3.5
159403,1,3.0
6449,1,3.0
66310,1,3.5
100397,1,3.5
62008,1,3.0
129011,1,3.5
132153,1,5.0
77846,1,5.0
91483,1,1.5
52715,1,2.0
51694,1,3.5
45503,1,5.0
89208,1,3.5
169180,1,2.5
2839,1,4.0
5797,1,2.0
61073,1,2.0
161008,1,2.5
2512,1,5.0
145951,1,0.5
32659,1,2.5
2075,1,5.0
142196,1,4.5
134849,1,4.0
91947,1,4.5
122490,1,1.5
90384,1,2.0
4860,1,2.0
151687,1,0.5
2538,1,1.0
121035,1,2.0
77,1,4.0
70208,1,4.0
117572,1,2.5
193567,1,3.0
5590,1,2.5
31952,1,3.5
117531,1,5.0
136850,1,5.0
4093,1,1.5
79259,1,2.5
60832,1,4.0
7083,1,3.0
3669,1,2.5
88697,1,2.5
5602,1,3.5
71108,1,4.5
146244,1,4.0
172587,1,5.0
133780,1,3.0
31867,1,3.0
97757,1,4.0
126482,1,3.0
170939,1,3.5
26693,1,4.0
59295,1,1.0
6911,1,3.5
96283,1,3.0
90809,1,3.0
159510,1,2.0
59947,1,2.0
4436,1,3.0
31973,1,3.5
385,1,4.0
6049,1,4.0
4116,1,5.0
3926,1,3.0
8383,1,1.0
2516,1,1.0
65882,1,3.5
42176,1,4.0
127114,1,4.0
5974,1,3.0
136540,1,4.5
86593,1,2.5
139857,1,1.5
140850,1,2.0
6336,1,3.0
127164,1,3.5
3353,1,4.5
6557,1,0.5
26947,1,2.5
87197,1,3.0
160978,1,1.0
3010,1,4.0
97285,1,3.5
5927,1,3.0
54354,1,4.0
140737,1,3.5
140816,1,4.5
2695,1,2.0
4926,1,2.0
4212,1,3.0
165347,1,2.0
4521,1,3.0
7831,1,3.5
73501,1,3.5
154975,1,4.0
4827,1,3.0
44241,1,2.0
71484,1,2.5
3183,1,3.0
52831,1,3.5
75389,1,3.0
3962,1,1.5
109633,1,5.0
31692,1,0.5
146210,1,3.0
121253,1,3.0
88179,1,3.5
5675,1,1.0
86028,1,2.0
55071,1,4.0
55687,1,4.5
79536,1,3.0
68835,1,3.5
84523,1,3.0
101074,1,2.0
6070,1,4.0
7916,1,3.5
32620,1,3.5
61262,1,1.5
103483,1,4.5
4964,1,3.5
130452,1,4.0
6086,1,5.0
4885,1,2.0
8998,1,4.0
26303,1,4.0
96430,1,5.0
109295,1,2.0
136654,1,1.5
4970,1,4.0
77881,1,3.5
1585,1,3.0
4635,1,1.0
201,1,3.0
82848,1,3.5
50806,1,1.0
70697,1,3.5
149566,1,5.0
175401,1,4.0
93855,1,4.5
165635,1,1.0
127180,1,4.0
69860,1,5.0
5532,1,4.0
133545,1,1.0
143001,1,1.5
7620,1,4.0
162414,1,5.0
3816,1,4.0
8611,1,3.5
151479,1,1.5
1857,1,3.5
3295,1,4.0
7345,1,4.0
1654,1,3.5
176621,1,2.0
4307,1,4.5
4384,1,3.0
4459,1,4.0
5838,1,4.0
4666,1,3.0
52724,1,3.0
68347,1,4.0
96530,1,2.5
6611,1,5.0
61257,1,4.0
4374,1,4.5
26622,1,3.0
27829,1,3.5
2304,1,4.0
59915,1,3.5
72142,1,5.0
83369,1,4.0
7745,1,4.0
48560,1,2.5
6814,1,3.0
4704,1,3.0
105720,1,3.0
126577,1,4.0
1771,1,4.0
123545,1,3.0
4785,1,4.0
3713,1,4.0
59118,1,3.5
5416,1,5.0
6982,1,3.5
72554,1,4.5
150993,1,4.0
8727,1,2.0
6506,1,3.5
34811,1,2.5
96471,1,3.0
181659,1,2.5
34129,1,3.0
71468,1,3.5
6036,1,3.0
91890,1,3.0
6746,1,2.0
85261,1,3.5
156605,1,4.5
27373,1,5.0
59336,1,3.0
6961,1,4.0
100579,1,4.0
113394,1,4.0
2661,1,3.0
136353,1,5.0
144222,1,3.0
69685,1,1.0
6679,1,4.0
83601,1,0.5
62437,1,2.5
134808,1,2.0
5562,1,2.5
6493,1,2.0
173205,1,4.0
132618,1,1.5
3739,1,3.5
8302,1,3.5
168358,1,2.5
1825,1,3.5
124851,1,5.0
98503,1,3.0
1759,1,5.0
3459,1,4.0
96832,1,5.0
53578,1,5.0
193585,1,3.5
1656,1,4.0
8690,1,4.0
112749,1,2.0
4184,1,4.0
5168,1,3.0
8331,1,4.0
44197,1,3.0
43684,1,4.5
168174,1,3.0
1331,1,2.0
6583,1,4.0
5975,1,3.5
8713,1,3.0
26603,1,4.5
60471,1,3.5
119964,1,2.0
60389,1,4.0
70990,1,2.5
172909,1,5.0
121374,1,4.5
170897,1,2.0
3323,1,4.0
5612,1,2.0
1685,1,3.0
128,1,3.0
150696,1,4.5
65350,1,0.5
84799,1,4.5
3951,1,5.0
5209,1,2.0
89580,1,4.0
4981,1,4.0
4871,1,3.5
7141,1,4.0
8410,1,3.5
7455,1,3.0
57502,1,4.0
179749,1,1.5
151557,1,2.5
182793,1,3.5
27105,1,2.5
60365,1,1.5
110541,1,2.5
35347,1,1.0
47384,1,2.5
5968,1,4.0
58291,1,4.5
118530,1,4.5
157775,1,5.0
86014,1,3.5
85316,1,3.5
168144,1,4.0
151695,1,4.0
6983,1,5.0
69251,1,3.5
129657,1,1.0
100556,1,5.0
8593,1,4.0
32469,1,4.5
96975,1,3.5
8380,1,2.5
159061,1,3.0
8964,1,3.0
77427,1,0.5
4290,1,2.0
111844,1,3.5
55,1,4.0
26587,1,5.0
26003,1,4.5
89945,1,3.0
7179,1,2.5
80748,1,4.0
108795,1,5.0
7394,1,2.5
4139,1,3.0
146730,1,2.0
161918,1,1.5
8938,1,4.0
134246,1,0.5
8043,1,1.5
3945,1,3.0
7843,1,4.5
62799,1,3.0
