MovieID,rating_count,avg_rating
7171,2,3.5
5499,2,3.25
131656,2,3.0
4517,2,1.75
6670,2,2.25
4397,2,2.5
3283,2,3.25
74948,2,4.0
484,2,3.0
4661,2,3.0
147372,2,3.75
3161,2,3.0
5398,2,4.0
7756,2,4.0
88672,2,3.25
118924,2,3.0
4399,2,3.75
50274,2,3.5
125974,2,3.75
2210,2,3.25
4138,2,1.0
157200,2,2.25
8620,2,1.5
89028,2,3.0
897,2,3.75
3372,2,4.0
2741,2,2.0
58870,2,3.5
3738,2,3.0
4297,2,3.75
4125,2,0.75
48342,2,4.0
155064,2,3.0
160718,2,4.5
2847,2,3.0
58376,2,3.75
3855,2,4.75
71732,2,2.5
5755,2,2.0
8943,2,1.75
5069,2,3.25
128968,2,4.0
6448,2,4.0
31431,2,2.0
26524,2,4.5
84615,2,2.25
27838,2,3.75
7820,2,3.75
7382,2,4.25
2098,2,2.5
148424,2,3.75
170355,2,3.75
7925,2,4.25
69453,2,1.5
7782,2,3.0
7321,2,2.75
106839,2,3.75
36363,2,3.75
27899,2,2.75
2552,2,1.5
4617,2,3.5
4296,2,3.0
8730,2,4.0
1978,2,2.5
6509,2,4.0
109042,2,2.25
4796,2,3.25
33781,2,3.0
101088,2,3.75
1829,2,3.25
8530,2,3.75
103624,2,4.0
2766,2,3.25
122884,2,2.5
206,2,3.0
53022,2,3.75
7614,2,4.5
168366,2,3.5
2365,2,2.5
2330,2,4.5
49957,2,3.0
981,2,3.0
138208,2,3.0
74668,2,3.75
78174,2,1.0
4919,2,3.5
143257,2,3.0
98499,2,3.0
6523,2,2.5
3790,2,4.0
150401,2,3.0
7789,2,4.0
2597,2,2.75
7108,2,3.25
1798,2,2.0
59306,2,0.75
48414,2,3.0
66798,2,2.75
5258,2,2.0
6195,2,4.0
107702,2,2.5
2929,2,3.25
4009,2,3.0
171765,2,3.75
136449,2,3.75
4756,2,1.5
55274,2,2.75
114678,2,4.25
8024,2,3.5
6425,2,1.5
148671,2,4.5
3539,2,3.25
4273,2,4.5
128512,2,2.0
1887,2,2.0
51698,2,3.0
549,2,4.5
78703,2,3.75
155812,2,3.25
45635,2,3.0
8167,2,4.0
5919,2,4.5
2900,2,2.5
69516,2,2.75
62344,2,2.75
4053,2,2.5
7051,2,3.5
109864,2,1.75
60753,2,3.5
3042,2,2.5
4263,2,4.0
6268,2,3.75
6314,2,2.0
6357,2,3.0
94130,2,3.5
2342,2,4.0
128852,2,3.75
33681,2,1.75
1419,2,4.25
5238,2,3.5
51927,2,3.25
2187,2,3.5
82242,2,4.25
132422,2,3.25
46337,2,2.25
4836,2,3.75
1502,2,2.5
5710,2,2.75
104419,2,3.25
7884,2,3.25
26750,2,3.25
59143,2,4.25
5454,2,2.25
3912,2,2.5
5521,2,3.25
6269,2,4.25
6734,2,2.0
121097,2,2.75
61255,2,2.75
159441,2,3.5
4312,2,3.5
50658,2,4.0
91671,2,1.0
48596,2,2.75
105351,2,2.25
77191,2,3.25
6616,2,2.75
90374,2,3.75
44225,2,2.0
33090,2,4.0
4847,2,3.0
5603,2,4.5
5051,2,3.0
164917,2,4.5
107953,2,4.0
4589,2,2.0
8477,2,4.5
2267,2,2.5
2280,2,3.0
4313,2,3.5
105585,2,4.0
5361,2,1.75
104944,2,3.75
118,2,2.5
42018,2,2.0
81456,2,3.0
184253,2,2.25
3046,2,4.5
141408,2,3.75
61705,2,3.0
34326,2,3.0
3758,2,3.5
5425,2,4.25
30883,2,1.5
841,2,3.0
5205,2,2.75
7753,2,3.5
4599,2,2.5
8016,2,4.0
2165,2,3.5
341,2,4.0
104245,2,3.0
4113,2,3.0
7107,2,2.75
2178,2,3.5
1490,2,1.5
7305,2,2.5
87444,2,2.5
5512,2,3.25
73569,2,3.75
114713,2,3.0
6970,2,3.75
53161,2,3.0
107565,2,2.75
93297,2,3.75
73881,2,4.75
55292,2,0.75
31114,2,3.0
1167,2,3.5
2494,2,4.0
36276,2,2.5
27251,2,2.75
55080,2,3.25
2625,2,2.5
26681,2,4.0
159415,2,3.25
61406,2,4.0
81132,2,3.75
58806,2,2.75
127204,2,3.75
82378,2,3.75
77798,2,1.25
8596,2,3.25
72224,2,2.25
6320,2,1.5
2283,2,3.5
74727,2,4.75
159717,2,3.75
4959,2,3.25
3963,2,3.75
5569,2,3.25
3330,2,4.25
418,2,3.0
179211,2,3.0
4784,2,3.0
37853,2,2.5
80880,2,3.25
26547,2,4.25
6244,2,3.5
5529,2,3.25
3138,2,3.0
59604,2,3.75
98239,2,2.25
57772,2,3.75
65133,2,3.5
335,2,3.5
6572,2,3.5
2566,2,2.0
78041,2,2.25
1922,2,3.5
84847,2,2.5
71429,2,3.0
100882,2,4.75
5667,2,3.25
6216,2,3.75
114601,2,2.75
8946,2,2.75
8605,2,3.25
27685,2,1.75
97168,2,3.5
115231,2,3.25
1489,2,3.0
133712,2,3.75
6684,2,4.0
4811,2,3.0
5963,2,3.5
6239,2,2.75
181065,2,3.75
71205,2,1.0
4711,2,4.0
66783,2,3.0
61729,2,2.0
26764,2,1.25
111663,2,2.5
2927,2,3.5
27664,2,3.25
238,2,4.0
31101,2,3.5
80727,2,3.25
3746,2,4.0
6856,2,4.0
33171,2,2.0
78836,2,5.0
3370,2,2.5
102720,2,3.0
171867,2,3.25
142509,2,3.75
1533,2,4.5
4780,2,2.0
110655,2,2.0
645,2,3.5
3453,2,3.0
141688,2,3.5
132660,2,3.75
885,2,2.5
7646,2,3.0
25886,2,4.0
8813,2,4.0
96691,2,3.75
6169,2,2.5
26792,2,1.5
27584,2,3.5
116887,2,2.75
92309,2,2.75
7395,2,2.75
2044,2,2.5
143245,2,2.25
1107,2,2.0
1437,2,4.25
7844,2,3.5
55451,2,3.5
185585,2,2.75
6999,2,2.25
4190,2,4.0
50796,2,2.0
60289,2,3.0
5011,2,3.75
96281,2,3.5
8268,2,4.25
114627,2,3.25
3655,2,4.25
64197,2,4.75
1571,2,4.5
6122,2,4.0
50003,2,2.0
105593,2,4.5
112497,2,2.0
3473,2,5.0
1312,2,2.5
57536,2,3.25
54745,2,3.25
7895,2,3.5
52644,2,3.75
5334,2,1.5
369,2,4.0
40,2,4.25
941,2,3.75
3240,2,3.25
79798,2,3.5
1397,2,4.0
2629,2,2.5
3901,2,3.25
142456,2,4.0
103048,2,3.5
4622,2,2.5
64249,2,2.5
6055,2,2.25
102880,2,1.0
506,2,4.5
26326,2,4.5
99764,2,4.25
63276,2,4.0
105355,2,3.25
40946,2,2.0
8451,2,3.25
26198,2,2.75
7050,2,3.75
100611,2,4.0
52375,2,3.5
8405,2,4.5
3094,2,4.0
1621,2,3.25
98083,2,4.0
3103,2,2.75
62383,2,3.75
3141,2,1.25
111443,2,2.75
4422,2,4.0
8138,2,2.25
2482,2,3.0
68932,2,3.5
779,2,4.0
50923,2,2.25
56012,2,2.75
1170,2,2.5
105468,2,2.25
4055,2,4.0
91622,2,2.25
8778,2,3.75
53140,2,3.75
118700,2,2.5
109968,2,4.25
168612,2,3.75
6798,2,2.75
127136,2,3.25
3628,2,3.0
104339,2,4.0
5938,2,4.5
5694,2,2.25
7067,2,3.25
5177,2,3.5
25788,2,3.75
2674,2,2.25
143367,2,3.75
27186,2,4.0
1547,2,3.25
160565,2,2.75
4619,2,2.25
6223,2,3.25
114028,2,4.0
5224,2,4.25
2256,2,2.5
189333,2,3.75
66171,2,3.0
176751,2,4.5
91660,2,2.5
91325,2,2.75
5597,2,1.75
129428,2,3.0
135518,2,2.75
53,2,5.0
94150,2,4.0
33815,2,3.0
6379,2,3.0
2400,2,3.0
3971,2,2.75
4412,2,0.75
89761,2,3.0
4462,2,1.5
104129,2,3.25
3643,2,3.5
55278,2,4.25
7449,2,2.5
3165,2,3.0
4683,2,3.25
97470,2,1.25
58404,2,2.75
7089,2,4.0
4193,2,4.0
45361,2,1.5
148172,2,2.5
97643,2,3.0
87785,2,2.75
2523,2,2.5
73290,2,3.5
1564,2,4.0
49524,2,3.5
147376,2,4.75
294,2,3.0
8610,2,2.5
95182,2,3.0
5397,2,2.5
172591,2,4.75
26183,2,4.25
91488,2,3.75
91470,2,3.0
1460,2,3.25
90057,2,3.75
74851,2,2.5
52668,2,4.0
120637,2,2.5
7767,2,4.75
2586,2,1.75
1583,2,3.0
8978,2,2.5
6981,2,3.75
54185,2,3.75
92264,2,2.0
66511,2,4.25
26999,2,3.0
2007,2,3.5
511,2,3.0
27793,2,1.5
33779,2,4.5
8363,2,3.75
36533,2,2.25
7486,2,4.75
26409,2,2.75
363,2,4.0
26631,2,3.75
3859,2,3.75
3475,2,4.5
68945,2,4.0
152037,2,2.0
2614,2,1.0
26649,2,3.75
92475,2,4.25
896,2,2.5
44613,2,3.75
1123,2,4.25
2425,2,4.0
96815,2,2.75
104074,2,1.75
4077,2,4.5
7082,2,3.75
139915,2,2.25
4092,2,2.25
110669,2,3.75
3906,2,2.5
71248,2,2.0
6263,2,3.75
101739,2,3.25
152079,2,2.0
430,2,3.75
759,2,3.5
144976,2,4.5
4337,2,3.5
8912,2,1.75
155820,2,2.5
6412,2,3.75
4947,2,3.5
41527,2,4.0
3673,2,4.5
5357,2,3.5
141004,2,3.25
85885,2,2.75
269,2,3.0
95583,2,2.75
113345,2,2.0
32582,2,4.75
7647,2,3.75
5341,2,3.75
25827,2,3.5
109848,2,2.75
80846,2,3.25
104272,2,3.0
4298,2,4.75
6078,2,2.75
4252,2,3.25
2446,2,2.0
7493,2,4.0
6902,2,4.0
67186,2,2.5
89030,2,3.25
5688,2,2.75
1612,2,3.0
48879,2,3.25
27416,2,3.75
3862,2,3.75
4957,2,3.5
5033,2,2.5
5915,2,4.75
6031,2,3.5
4574,2,3.25
113532,2,3.5
1881,2,2.0
85397,2,3.5
40697,2,2.25
2624,2,4.25
60885,2,3.5
8195,2,4.0
70305,2,3.5
69805,2,3.75
4909,2,2.0
136666,2,2.25
178827,2,4.25
103137,2,2.0
31445,2,2.25
43556,2,2.75
50445,2,2.5
133802,2,4.25
52950,2,2.5
26151,2,3.5
6547,2,2.25
1413,2,4.25
148881,2,4.5
867,2,1.75
99532,2,2.25
26606,2,4.25
5932,2,3.75
3834,2,3.0
31437,2,4.25
26765,2,2.75
3028,2,2.5
26249,2,3.75
72171,2,3.5
2244,2,1.5
4516,2,3.0
26504,2,3.25
58107,2,3.25
131826,2,3.75
26116,2,4.5
8578,2,3.25
107997,2,2.25
7930,2,3.75
547,2,3.25
27618,2,2.75
1406,2,4.5
4294,2,4.0
141890,2,3.0
4965,2,3.5
6442,2,5.0
7705,2,4.0
7030,2,2.75
54771,2,3.0
5564,2,2.0
564,2,1.5
48598,2,3.75
41617,2,2.75
105211,2,3.0
3150,2,3.25
115664,2,4.0
53574,2,4.0
4523,2,3.5
142372,2,2.75
2546,2,3.25
5409,2,3.75
94323,2,2.5
45382,2,3.25
3569,2,4.0
88746,2,3.5
5486,2,2.5
166291,2,4.0
5949,2,4.25
6994,2,3.25
1718,2,3.25
5347,2,2.5
1495,2,2.0
66943,2,4.25
62792,2,3.0
3830,2,1.5
56003,2,3.0
2071,2,3.25
5685,2,4.25
5772,2,4.75
135456,2,3.25
2419,2,3.75
4749,2,1.25
74452,2,2.25
152,2,1.5
6035,2,3.25
2260,2,2.5
8848,2,3.5
907,2,3.5
91353,2,3.75
3695,2,2.0
83910,2,2.5
7118,2,3.75
6818,2,5.0
159858,2,2.25
112460,2,2.25
26700,2,2.25
66198,2,3.0
86059,2,2.75
1085,2,3.5
1937,2,3.25
95497,2,3.75
8919,2,4.25
62970,2,2.25
7883,2,2.0
185135,2,4.75
3694,2,2.0
3768,2,1.25
107314,2,3.0
27820,2,4.0
4743,2,3.25
3787,2,4.0
50160,2,3.75
5999,2,2.25
5202,2,3.25
5707,2,3.25
6530,2,4.25
8270,2,3.75
56286,2,3.5
5447,2,3.5
74228,2,4.0
5611,2,2.75
5288,2,4.5
98279,2,4.0
127152,2,4.25
6554,2,1.25
8748,2,4.0
1650,2,3.75
1986,2,1.5
52730,2,1.5
142420,2,3.0
4911,2,3.5
103539,2,3.25
3313,2,1.5
5531,2,2.75
4164,2,3.5
8521,2,2.0
4541,2,3.5
5304,2,4.0
159755,2,2.75
172215,2,2.75
8199,2,2.5
668,2,4.25
32456,2,4.25
25898,2,4.0
61401,2,2.5
144620,2,2.0
26965,2,3.5
80551,2,3.5
53138,2,3.5
136602,2,3.0
26612,2,4.0
4433,2,4.25
26871,2,2.25
4634,2,4.0
2364,2,1.5
6410,2,3.75
4708,2,4.5
5113,2,2.75
8337,2,4.0
6579,2,4.0
4350,2,4.25
107069,2,3.0
5980,2,3.5
161127,2,3.75
7657,2,3.75
2868,2,2.0
4440,2,3.75
1929,2,4.0
7618,2,3.5
211,2,3.5
1600,2,3.5
4826,2,4.25
5670,2,3.0
2962,2,3.0
44889,2,4.75
103543,2,3.5
106438,2,3.25
93723,2,2.25
96004,2,3.25
384,2,3.25
5083,2,3.5
3214,2,3.5
7440,2,3.25
1440,2,1.5
97866,2,4.75
8609,2,3.25
5609,2,2.5
6330,2,3.0
2332,2,1.25
6760,2,3.0
6770,2,3.5
33564,2,4.5
6862,2,3.5
82053,2,4.0
1328,2,0.75
7888,2,4.25
31660,2,3.0
2733,2,2.0
6428,2,3.0
87522,2,2.75
6153,2,1.5
60291,2,3.75
7091,2,4.0
8809,2,3.25
2607,2,4.0
8782,2,2.75
2068,2,2.75
2255,2,1.5
3077,2,4.0
2314,2,4.5
3432,2,1.5
4470,2,3.0
5633,2,3.75
7193,2,3.0
4801,2,4.0
7085,2,3.25
98122,2,3.0
6963,2,4.25
32770,2,4.25
6013,2,1.75
988,2,3.0
7092,2,3.5
50842,2,4.5
4632,2,3.0
2928,2,3.5
80615,2,4.0
7937,2,3.5
103107,2,4.25
176419,2,3.25
6997,2,3.0
331,2,3.0
108727,2,4.25
3679,2,3.75
27850,2,3.75
1415,2,2.5
60516,2,3.5
26052,2,2.75
109569,2,1.0
121,2,4.0
108689,2,2.25
27482,2,3.75
180297,2,3.75
88954,2,3.25
1325,2,1.25
4578,2,2.5
2878,2,2.0
795,2,3.5
172547,2,2.25
184015,2,3.5
25750,2,3.0
3932,2,3.5
5279,2,4.25
2828,2,1.5
84414,2,4.25
116668,2,4.0
2790,2,2.0
4082,2,3.5
60522,2,2.25
9005,2,2.0
55272,2,3.75
106062,2,3.25
60128,2,2.25
6581,2,2.5
5472,2,3.5
3302,2,4.75
86817,2,3.25
92422,2,3.75
1352,2,2.25
4428,2,3.25
5867,2,4.5
64116,2,3.5
2585,2,4.25
1545,2,4.5
8656,2,3.75
74275,2,1.5
2154,2,1.75
127298,2,4.0
4292,2,3.5
82041,2,4.25
764,2,3.5
49389,2,2.5
68269,2,4.25
48698,2,4.5
169912,2,3.0
126430,2,4.75
8121,2,2.0
4142,2,4.25
4893,2,2.5
85412,2,3.75
87413,2,1.75
1417,2,3.25
4770,2,2.75
1151,2,5.0
54116,2,3.25
93006,2,4.25
118888,2,4.25
27865,2,2.75
27768,2,3.75
118880,2,3.5
109853,2,3.0
84189,2,3.75
4031,2,2.5
3725,2,3.5
7059,2,3.75
6723,2,3.0
6946,2,2.75
104875,2,4.0
26172,2,3.0
4152,2,4.25
51498,2,3.25
7581,2,3.25
158956,2,2.5
3211,2,3.75
8487,2,3.5
760,2,4.25
8327,2,4.25
45062,2,2.75
108188,2,2.0
55946,2,4.0
139717,2,1.25
33683,2,3.75
8830,2,1.75
3938,2,2.75
42946,2,4.0
5994,2,4.0
4987,2,2.0
3719,2,3.0
6060,2,3.0
58554,2,3.5
148652,2,3.25
3765,2,3.0
4600,2,3.25
5324,2,2.75
46347,2,4.0
5389,2,3.5
4534,2,2.5
4061,2,4.0
8506,2,2.25
26555,2,2.75
3587,2,2.5
4426,2,4.0
109372,2,2.25
3571,2,3.0
4079,2,4.25
138204,2,4.0
4443,2,2.75
166024,2,4.75
321,2,4.0
5165,2,4.0
6324,2,2.5
5462,2,2.5
1699,2,4.0
72308,2,4.25
6884,2,3.0
1055,2,1.5
7564,2,2.5
4527,2,2.5
984,2,3.5
105250,2,3.75
8582,2,4.25
499,2,2.5
63222,2,3.25
5539,2,1.5
139855,2,3.25
2515,2,1.75
79251,2,2.25
4629,2,1.75
92643,2,4.5
7773,2,4.0
5131,2,3.25
51088,2,3.0
6265,2,2.25
88272,2,3.5
1341,2,3.75
72294,2,3.0
26554,2,4.25
5672,2,0.5
89582,2,4.5
278,2,1.5
70687,2,2.75
3989,2,4.0
86898,2,4.0
123947,2,2.75
1662,2,3.0
3966,2,3.5
6909,2,3.25
59129,2,2.0
74075,2,1.0
43869,2,3.5
68959,2,2.75
504,2,3.0
140725,2,3.5
80,2,4.0
6918,2,3.75
4268,2,2.5
5636,2,2.5
4154,2,4.0
167370,2,2.5
27619,2,4.5
150596,2,4.25
105731,2,2.5
6780,2,3.25
7019,2,2.75
160571,2,3.0
5893,2,3.25
2886,2,1.5
113741,2,4.0
4316,2,2.0
165947,2,3.25
3223,2,3.0
2295,2,4.5
32387,2,4.25
50158,2,2.5
26704,2,4.0
109850,2,3.75
2271,2,3.0
5588,2,3.5
151763,2,4.0
6631,2,1.5
26159,2,3.75
7025,2,3.75
26812,2,2.75
6858,2,3.75
104908,2,3.0
101741,2,3.75
171495,2,4.5
67665,2,3.75
937,2,3.5
118985,2,3.75
51937,2,2.5
5853,2,3.25
73211,2,3.75
129737,2,2.25
74282,2,4.75
119,2,3.0
6992,2,2.75
3573,2,1.5
3120,2,3.5
74553,2,4.0
69529,2,4.5
130087,2,3.75
1767,2,3.0
6254,2,4.75
74791,2,3.75
83827,2,4.25
105254,2,3.5
1329,2,2.75
6720,2,2.5
93980,2,1.25
3715,2,2.75
7307,2,3.0
